,Jeux,Discipline,Épreuve,Phase,Genre,Lieu,Session,latitude,longitude,ville,capacité,Enjeu,Catégorie_First,Catégorie_A,Catégorie_B,Catégorie_C,Catégorie_D,Catégorie_E+,Catégorie_E,Catégorie_First_PFR,Catégorie_A_PFR,Catégorie_B_PFR,Date_Début,Heure_Début,Date_Fin,Heure_Fin
115,Olympiques,Athlétisme,Relais 4 x 100 m,finale,Femmes,Stade de France,ATH18,48.924388,2.359871,Saint-Denis (93),77083.0,Médailles,,,,,,,,,,,09-08-2024,19:00,09-08-2024,22:30
116,Olympiques,Athlétisme,Lancer de poids,finale,Femmes,Stade de France,ATH18,48.924388,2.359871,Saint-Denis (93),77083.0,Médailles,,,,,,,,,,,09-08-2024,19:00,09-08-2024,22:30
117,Olympiques,Athlétisme,Relais 4 x 100 m,finale,Hommes,Stade de France,ATH18,48.924388,2.359871,Saint-Denis (93),77083.0,Médailles,,,,,,,,,,,09-08-2024,19:00,09-08-2024,22:30
118,Olympiques,Athlétisme,400 m,finale,Femmes,Stade de France,ATH18,48.924388,2.359871,Saint-Denis (93),77083.0,Médailles,,,,,,,,,,,09-08-2024,19:00,09-08-2024,22:30
119,Olympiques,Athlétisme,Triple saut,finale,Hommes,Stade de France,ATH18,48.924388,2.359871,Saint-Denis (93),77083.0,Médailles,,,,,,,,,,,09-08-2024,19:00,09-08-2024,22:30
120,Olympiques,Athlétisme,Heptathlon  800 m,Qualifications de Heptathlon  800 m,Femmes,Stade de France,ATH18,48.924388,2.359871,Saint-Denis (93),77083.0,Qualifications,,,,,,,,,,,09-08-2024,19:00,09-08-2024,22:30
121,Olympiques,Athlétisme,10 000 m,finale,Femmes,Stade de France,ATH18,48.924388,2.359871,Saint-Denis (93),77083.0,Médailles,,,,,,,,,,,09-08-2024,19:00,09-08-2024,22:30
122,Olympiques,Athlétisme,400 m haies,finale,Hommes,Stade de France,ATH18,48.924388,2.359871,Saint-Denis (93),77083.0,Médailles,,,,,,,,,,,09-08-2024,19:00,09-08-2024,22:30
123,Olympiques,Athlétisme,Marathon,finale,Hommes,Hôtel de ville-Invalides,ATH19,48.856858,2.351415,Paris (75),,Médailles,,,,,,,,,,,10-08-2024,08:00,10-08-2024,11:00
124,Olympiques,Athlétisme,Saut en hauteur,finale,Hommes,Stade de France,ATH20,48.924388,2.359871,Saint-Denis (93),77083.0,Médailles,,,,,,,,,,,10-08-2024,18:30,10-08-2024,22:30
125,Olympiques,Athlétisme,800 m,finale,Hommes,Stade de France,ATH20,48.924388,2.359871,Saint-Denis (93),77083.0,Médailles,,,,,,,,,,,10-08-2024,18:30,10-08-2024,22:30
126,Olympiques,Athlétisme,Lancer de javelot,finale,Femmes,Stade de France,ATH20,48.924388,2.359871,Saint-Denis (93),77083.0,Médailles,,,,,,,,,,,10-08-2024,18:30,10-08-2024,22:30
127,Olympiques,Athlétisme,100 m haies,finale,Femmes,Stade de France,ATH20,48.924388,2.359871,Saint-Denis (93),77083.0,Médailles,,,,,,,,,,,10-08-2024,18:30,10-08-2024,22:30
128,Olympiques,Athlétisme,5 000 m,finale,Hommes,Stade de France,ATH20,48.924388,2.359871,Saint-Denis (93),77083.0,Médailles,,,,,,,,,,,10-08-2024,18:30,10-08-2024,22:30
129,Olympiques,Athlétisme,1 500 m,finale,Femmes,Stade de France,ATH20,48.924388,2.359871,Saint-Denis (93),77083.0,Médailles,,,,,,,,,,,10-08-2024,18:30,10-08-2024,22:30
130,Olympiques,Athlétisme,Relais 4 x 400 m,finale,Hommes,Stade de France,ATH20,48.924388,2.359871,Saint-Denis (93),77083.0,Médailles,,,,,,,,,,,10-08-2024,18:30,10-08-2024,22:30
131,Olympiques,Athlétisme,Relais 4 x 400 m,finale,Femmes,Stade de France,ATH20,48.924388,2.359871,Saint-Denis (93),77083.0,Médailles,,,,,,,,,,,10-08-2024,18:30,10-08-2024,22:30
132,Olympiques,Athlétisme,Marathon,finale,Femmes,Hôtel de ville-Invalides,ATH21,48.856858,2.351415,Paris (75),,Médailles,,,,,,,,,,,11-08-2024,08:00,11-08-2024,11:15
133,Olympiques,Aviron,Skiff,éliminatoires,Hommes,Stade nautique-Bassin eau calme,ROW01,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Qualifications,,90.0,65.0,40.0,24.0,,,,,,27-07-2024,09:00,27-07-2024,13:10
134,Olympiques,Aviron,Skiff,éliminatoires,Femmes,Stade nautique-Bassin eau calme,ROW01,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Qualifications,,90.0,65.0,40.0,24.0,,,,,,27-07-2024,09:00,27-07-2024,13:10
135,Olympiques,Aviron,Deux de couple,éliminatoires,Hommes,Stade nautique-Bassin eau calme,ROW01,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Qualifications,,90.0,65.0,40.0,24.0,,,,,,27-07-2024,09:00,27-07-2024,13:10
136,Olympiques,Aviron,Deux de couple,éliminatoires,Femmes,Stade nautique-Bassin eau calme,ROW01,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Qualifications,,90.0,65.0,40.0,24.0,,,,,,27-07-2024,09:00,27-07-2024,13:10
137,Olympiques,Aviron,Quatre de couple,éliminatoires,Hommes,Stade nautique-Bassin eau calme,ROW01,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Qualifications,,90.0,65.0,40.0,24.0,,,,,,27-07-2024,09:00,27-07-2024,13:10
138,Olympiques,Aviron,Quatre de couple,éliminatoires,Femmes,Stade nautique-Bassin eau calme,ROW01,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Qualifications,,90.0,65.0,40.0,24.0,,,,,,27-07-2024,09:00,27-07-2024,13:10
139,Olympiques,Aviron,Skiff,repêchages,Femmes,Stade nautique-Bassin eau calme,ROW02,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Qualifications,,90.0,65.0,40.0,24.0,,,,,,28-07-2024,09:00,28-07-2024,13:10
140,Olympiques,Aviron,Skiff,repêchages,Hommes,Stade nautique-Bassin eau calme,ROW02,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Qualifications,,90.0,65.0,40.0,24.0,,,,,,28-07-2024,09:00,28-07-2024,13:10
141,Olympiques,Aviron,Deux de couple,repêchage,Femmes,Stade nautique-Bassin eau calme,ROW02,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Qualifications,,90.0,65.0,40.0,24.0,,,,,,28-07-2024,09:00,28-07-2024,13:10
142,Olympiques,Aviron,Deux de couple,repêchage,Hommes,Stade nautique-Bassin eau calme,ROW02,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Qualifications,,90.0,65.0,40.0,24.0,,,,,,28-07-2024,09:00,28-07-2024,13:10
143,Olympiques,Aviron,Deux de pointe sans barreur,éliminatoires,Femmes,Stade nautique-Bassin eau calme,ROW02,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Qualifications,,90.0,65.0,40.0,24.0,,,,,,28-07-2024,09:00,28-07-2024,13:10
144,Olympiques,Aviron,Deux de pointe sans barreur,éliminatoires,Hommes,Stade nautique-Bassin eau calme,ROW02,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Qualifications,,90.0,65.0,40.0,24.0,,,,,,28-07-2024,09:00,28-07-2024,13:10
145,Olympiques,Aviron,Deux de couple poids léger,éliminatoires,Femmes,Stade nautique-Bassin eau calme,ROW02,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Qualifications,,90.0,65.0,40.0,24.0,,,,,,28-07-2024,09:00,28-07-2024,13:10
146,Olympiques,Aviron,Deux de couple poids léger,éliminatoires,Hommes,Stade nautique-Bassin eau calme,ROW02,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Qualifications,,90.0,65.0,40.0,24.0,,,,,,28-07-2024,09:00,28-07-2024,13:10
147,Olympiques,Aviron,Quatre de pointe sans barreur,éliminatoires,Femmes,Stade nautique-Bassin eau calme,ROW02,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Qualifications,,90.0,65.0,40.0,24.0,,,,,,28-07-2024,09:00,28-07-2024,13:10
148,Olympiques,Aviron,Quatre de pointe sans barreur,éliminatoires,Hommes,Stade nautique-Bassin eau calme,ROW02,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Qualifications,,90.0,65.0,40.0,24.0,,,,,,28-07-2024,09:00,28-07-2024,13:10
149,Olympiques,Aviron,Skiff,demi-finales E/F,Hommes,Stade nautique-Bassin eau calme,ROW03,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Qualifications,,90.0,65.0,40.0,24.0,,,,,,29-07-2024,09:30,29-07-2024,12:20
150,Olympiques,Aviron,Skiff,demi-finales E/F,Femmes,Stade nautique-Bassin eau calme,ROW03,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Qualifications,,90.0,65.0,40.0,24.0,,,,,,29-07-2024,09:30,29-07-2024,12:20
151,Olympiques,Aviron,Deux de pointe sans barreur,repêchage,Hommes,Stade nautique-Bassin eau calme,ROW03,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Qualifications,,90.0,65.0,40.0,24.0,,,,,,29-07-2024,09:30,29-07-2024,12:20
152,Olympiques,Aviron,Deux de pointe sans barreur,repêchage,Femmes,Stade nautique-Bassin eau calme,ROW03,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Qualifications,,90.0,65.0,40.0,24.0,,,,,,29-07-2024,09:30,29-07-2024,12:20
153,Olympiques,Aviron,Deux de couple poids léger,repêchages,Hommes,Stade nautique-Bassin eau calme,ROW03,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Qualifications,,90.0,65.0,40.0,24.0,,,,,,29-07-2024,09:30,29-07-2024,12:20
154,Olympiques,Aviron,Deux de couple poids léger,repêchages,Femmes,Stade nautique-Bassin eau calme,ROW03,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Qualifications,,90.0,65.0,40.0,24.0,,,,,,29-07-2024,09:30,29-07-2024,12:20
155,Olympiques,Aviron,Quatre de couple,repêchage,Hommes,Stade nautique-Bassin eau calme,ROW03,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Qualifications,,90.0,65.0,40.0,24.0,,,,,,29-07-2024,09:30,29-07-2024,12:20
156,Olympiques,Aviron,Quatre de couple,repêchage,Femmes,Stade nautique-Bassin eau calme,ROW03,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Qualifications,,90.0,65.0,40.0,24.0,,,,,,29-07-2024,09:30,29-07-2024,12:20
157,Olympiques,Aviron,Huit de pointe avec barreur,éliminatoires,Hommes,Stade nautique-Bassin eau calme,ROW03,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Qualifications,,90.0,65.0,40.0,24.0,,,,,,29-07-2024,09:30,29-07-2024,12:20
158,Olympiques,Aviron,Huit de pointe avec barreur,éliminatoires,Femmes,Stade nautique-Bassin eau calme,ROW03,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Qualifications,,90.0,65.0,40.0,24.0,,,,,,29-07-2024,09:30,29-07-2024,12:20
159,Olympiques,Aviron,Skiff,quarts de finale,Femmes,Stade nautique-Bassin eau calme,ROW04,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Qualifications,,120.0,80.0,50.0,35.0,,,,,,30-07-2024,09:30,30-07-2024,11:50
160,Olympiques,Aviron,Skiff,quarts de finale,Hommes,Stade nautique-Bassin eau calme,ROW04,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Qualifications,,120.0,80.0,50.0,35.0,,,,,,30-07-2024,09:30,30-07-2024,11:50
161,Olympiques,Aviron,Deux de couple,demi-finales,Femmes,Stade nautique-Bassin eau calme,ROW04,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Qualifications,,120.0,80.0,50.0,35.0,,,,,,30-07-2024,09:30,30-07-2024,11:50
162,Olympiques,Aviron,Deux de couple,demi-finales,Hommes,Stade nautique-Bassin eau calme,ROW04,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Qualifications,,120.0,80.0,50.0,35.0,,,,,,30-07-2024,09:30,30-07-2024,11:50
163,Olympiques,Aviron,Quatre de pointe sans barreur,repêchage,Femmes,Stade nautique-Bassin eau calme,ROW04,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Qualifications,,120.0,80.0,50.0,35.0,,,,,,30-07-2024,09:30,30-07-2024,11:50
164,Olympiques,Aviron,Quatre de pointe sans barreur,repêchage,Hommes,Stade nautique-Bassin eau calme,ROW04,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Qualifications,,120.0,80.0,50.0,35.0,,,,,,30-07-2024,09:30,30-07-2024,11:50
165,Olympiques,Aviron,Deux de couple poids léger,finale C,Femmes,Stade nautique-Bassin eau calme,ROW05,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,31-07-2024,09:30,31-07-2024,13:10
166,Olympiques,Aviron,Deux de couple poids léger,finale C,Hommes,Stade nautique-Bassin eau calme,ROW05,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,31-07-2024,09:30,31-07-2024,13:10
167,Olympiques,Aviron,Skiff,demi-finales C/D,Hommes,Stade nautique-Bassin eau calme,ROW05,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,31-07-2024,09:30,31-07-2024,13:10
168,Olympiques,Aviron,Skiff,demi-finales C/D,Femmes,Stade nautique-Bassin eau calme,ROW05,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,31-07-2024,09:30,31-07-2024,13:10
169,Olympiques,Aviron,Deux de pointe sans barreur,demi-finales,Hommes,Stade nautique-Bassin eau calme,ROW05,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,31-07-2024,09:30,31-07-2024,13:10
170,Olympiques,Aviron,Deux de pointe sans barreur,demi-finales,Femmes,Stade nautique-Bassin eau calme,ROW05,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,31-07-2024,09:30,31-07-2024,13:10
171,Olympiques,Aviron,Deux de couple poids léger,demi-finales,Hommes,Stade nautique-Bassin eau calme,ROW05,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,31-07-2024,09:30,31-07-2024,13:10
172,Olympiques,Aviron,Deux de couple poids léger,demi-finales,Femmes,Stade nautique-Bassin eau calme,ROW05,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,31-07-2024,09:30,31-07-2024,13:10
173,Olympiques,Aviron,Quatre de couple,finale B,Hommes,Stade nautique-Bassin eau calme,ROW05,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,31-07-2024,09:30,31-07-2024,13:10
174,Olympiques,Aviron,Quatre de couple,finale B,Femmes,Stade nautique-Bassin eau calme,ROW05,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,31-07-2024,09:30,31-07-2024,13:10
175,Olympiques,Aviron,Quatre de couple,finale A,Hommes,Stade nautique-Bassin eau calme,ROW05,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,31-07-2024,09:30,31-07-2024,13:10
176,Olympiques,Aviron,Quatre de couple,finale A,Femmes,Stade nautique-Bassin eau calme,ROW05,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,31-07-2024,09:30,31-07-2024,13:10
177,Olympiques,Aviron,Skiff,demi-finales A/B,Femmes,Stade nautique-Bassin eau calme,ROW06,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,01-08-2024,09:30,01-08-2024,12:40
178,Olympiques,Aviron,Skiff,demi-finales A/B,Hommes,Stade nautique-Bassin eau calme,ROW06,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,01-08-2024,09:30,01-08-2024,12:40
179,Olympiques,Aviron,Huit de pointe avec barreur,repêchage,Femmes,Stade nautique-Bassin eau calme,ROW06,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,01-08-2024,09:30,01-08-2024,12:40
180,Olympiques,Aviron,Huit de pointe avec barreur,repêchage,Hommes,Stade nautique-Bassin eau calme,ROW06,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,01-08-2024,09:30,01-08-2024,12:40
181,Olympiques,Aviron,Deux de couple,finale B,Femmes,Stade nautique-Bassin eau calme,ROW06,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,01-08-2024,09:30,01-08-2024,12:40
182,Olympiques,Aviron,Deux de couple,finale B,Hommes,Stade nautique-Bassin eau calme,ROW06,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,01-08-2024,09:30,01-08-2024,12:40
183,Olympiques,Aviron,Quatre de pointe sans barreur,finale B,Femmes,Stade nautique-Bassin eau calme,ROW06,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,01-08-2024,09:30,01-08-2024,12:40
184,Olympiques,Aviron,Quatre de pointe sans barreur,finale B,Hommes,Stade nautique-Bassin eau calme,ROW06,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,01-08-2024,09:30,01-08-2024,12:40
185,Olympiques,Aviron,Deux de couple,finale A,Femmes,Stade nautique-Bassin eau calme,ROW06,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,01-08-2024,09:30,01-08-2024,12:40
186,Olympiques,Aviron,Deux de couple,finale A,Hommes,Stade nautique-Bassin eau calme,ROW06,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,01-08-2024,09:30,01-08-2024,12:40
187,Olympiques,Aviron,Quatre de pointe sans barreur,finale A,Femmes,Stade nautique-Bassin eau calme,ROW06,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,01-08-2024,09:30,01-08-2024,12:40
188,Olympiques,Aviron,Quatre de pointe sans barreur,finale A,Hommes,Stade nautique-Bassin eau calme,ROW06,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,01-08-2024,09:30,01-08-2024,12:40
189,Olympiques,Aviron,Skiff,finale F,Hommes,Stade nautique-Bassin eau calme,ROW07,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,02-08-2024,09:30,02-08-2024,12:50
190,Olympiques,Aviron,Skiff,finale F,Femmes,Stade nautique-Bassin eau calme,ROW07,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,02-08-2024,09:30,02-08-2024,12:50
191,Olympiques,Aviron,Skiff,finale E,Hommes,Stade nautique-Bassin eau calme,ROW07,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,02-08-2024,09:30,02-08-2024,12:50
192,Olympiques,Aviron,Skiff,finale E,Femmes,Stade nautique-Bassin eau calme,ROW07,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,02-08-2024,09:30,02-08-2024,12:50
193,Olympiques,Aviron,Skiff,finale D,Hommes,Stade nautique-Bassin eau calme,ROW07,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,02-08-2024,09:30,02-08-2024,12:50
194,Olympiques,Aviron,Skiff,finale D,Femmes,Stade nautique-Bassin eau calme,ROW07,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,02-08-2024,09:30,02-08-2024,12:50
195,Olympiques,Aviron,Deux de pointe sans barreur,finale B,Hommes,Stade nautique-Bassin eau calme,ROW07,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,02-08-2024,09:30,02-08-2024,12:50
196,Olympiques,Aviron,Deux de pointe sans barreur,finale B,Femmes,Stade nautique-Bassin eau calme,ROW07,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,02-08-2024,09:30,02-08-2024,12:50
197,Olympiques,Aviron,Deux de couple poids léger,finale B,Hommes,Stade nautique-Bassin eau calme,ROW07,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,02-08-2024,09:30,02-08-2024,12:50
198,Olympiques,Aviron,Deux de couple poids léger,finale B,Femmes,Stade nautique-Bassin eau calme,ROW07,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,02-08-2024,09:30,02-08-2024,12:50
199,Olympiques,Aviron,Deux de pointe sans barreur,finale A,Hommes,Stade nautique-Bassin eau calme,ROW07,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,02-08-2024,09:30,02-08-2024,12:50
200,Olympiques,Aviron,Deux de pointe sans barreur,finale A,Femmes,Stade nautique-Bassin eau calme,ROW07,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,02-08-2024,09:30,02-08-2024,12:50
201,Olympiques,Aviron,Deux de couple poids léger,finale A,Hommes,Stade nautique-Bassin eau calme,ROW07,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,02-08-2024,09:30,02-08-2024,12:50
202,Olympiques,Aviron,Deux de couple poids léger,finale A,Femmes,Stade nautique-Bassin eau calme,ROW07,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,02-08-2024,09:30,02-08-2024,12:50
203,Olympiques,Aviron,Skiff,finale C,Femmes,Stade nautique-Bassin eau calme,ROW08,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,03-08-2024,09:30,03-08-2024,11:40
204,Olympiques,Aviron,Skiff,finale C,Hommes,Stade nautique-Bassin eau calme,ROW08,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,03-08-2024,09:30,03-08-2024,11:40
205,Olympiques,Aviron,Skiff,finale B,Femmes,Stade nautique-Bassin eau calme,ROW08,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,03-08-2024,09:30,03-08-2024,11:40
206,Olympiques,Aviron,Skiff,finale B,Hommes,Stade nautique-Bassin eau calme,ROW08,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,03-08-2024,09:30,03-08-2024,11:40
207,Olympiques,Aviron,Skiff,finale A,Femmes,Stade nautique-Bassin eau calme,ROW08,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,03-08-2024,09:30,03-08-2024,11:40
208,Olympiques,Aviron,Skiff,finale A,Hommes,Stade nautique-Bassin eau calme,ROW08,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,03-08-2024,09:30,03-08-2024,11:40
209,Olympiques,Aviron,Huit de pointe avec barreur,finale A,Femmes,Stade nautique-Bassin eau calme,ROW08,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,03-08-2024,09:30,03-08-2024,11:40
210,Olympiques,Aviron,Huit de pointe avec barreur,finale A,Hommes,Stade nautique-Bassin eau calme,ROW08,48.862229,2.636374,Vaires-sur-Marne (77),24000.0,Médailles,,190.0,145.0,95.0,50.0,,,,,,03-08-2024,09:30,03-08-2024,11:40
211,Olympiques,Badminton,Double mixte,poules préliminaires,Mixte,Arena Porte de La Chapelle,BDM01,48.89946713333248,2.359864204023196,Paris (75),6850.0,Qualifications,130.0,100.0,70.0,45.0,24.0,,,,,,27-07-2024,08:30,27-07-2024,12:00
212,Olympiques,Badminton,Simple,poules préliminaires,Femmes,Arena Porte de La Chapelle,BDM01,48.89946713333248,2.359864204023196,Paris (75),6850.0,Qualifications,130.0,100.0,70.0,45.0,24.0,,,,,,27-07-2024,08:30,27-07-2024,12:00
213,Olympiques,Badminton,Double,poules préliminaires,Hommes,Arena Porte de La Chapelle,BDM01,48.89946713333248,2.359864204023196,Paris (75),6850.0,Qualifications,130.0,100.0,70.0,45.0,24.0,,,,,,27-07-2024,08:30,27-07-2024,12:00
214,Olympiques,Badminton,Double,poules préliminaires,Femmes,Arena Porte de La Chapelle,BDM01,48.89946713333248,2.359864204023196,Paris (75),6850.0,Qualifications,130.0,100.0,70.0,45.0,24.0,,,,,,27-07-2024,08:30,27-07-2024,12:00
215,Olympiques,Badminton,Simple,poules préliminaires,Hommes,Arena Porte de La Chapelle,BDM01,48.89946713333248,2.359864204023196,Paris (75),6850.0,Qualifications,130.0,100.0,70.0,45.0,24.0,,,,,,27-07-2024,08:30,27-07-2024,12:00
